timestamp(ms),AccelX,AccelY,AccelZ,AccelXExp,AccelYExp,AccelZExp,
"1701189844.272","-267","1412","297","-236","1418","294",
"1701189844.353","236","1425","524","203","1416","490",
"1701189844.433","453",,,,,,
"1701189844.434",,"2011","364","453","1978","360",
"1701189844.513","520",,,,,,
"1701189844.514",,"3051","1131","501","2969","1106",
"1701189844.594","-911","4008","38","-806","3922","134",
"1701189844.674","141",,,,,,
"1701189844.675",,"2139","195","89","2253","232",
"1701189844.756","243","891","109","253","966","131",
"1701189844.835","-834","-17","-633","-786","31","-603",
"1701189844.915","2363",,,,,,
"1701189844.916",,"3689","2657","2071","3306","2429",
"1701189844.995","-849",,,,,,
"1701189844.996",,"3505","1131","-750","3326","948",
"1701189845.076","-708","3008","-361","-810","2947","-307",
"1701189845.157","368","1961","337","352","1994","282",
"1701189845.238","-337","1234","141","-293",,,
"1701189845.239",,,,,"1238","119",
"1701189845.319","-32","1605","353","-61","1554","351",
"1701189845.4","1228","2213","465","1105","2227","529",
"1701189845.479","224","3264","988","319","3213","991",
"1701189845.559","-1214",,,,,,
"1701189845.56",,"3606","276","-1165","3658","278",
"1701189845.64","662",,,,,,
"1701189845.641",,"2119","603","569","2151","555",
"1701189845.719","-515",,,,,,
"1701189845.72",,"95","-403","-454","181","-364",
"1701189845.802","102",,,,,,
"1701189845.803",,"285","193","21","280","212",
"1701189845.883","946",,,,,,
"1701189845.884",,"3784","1248","957","3883","1336",
"1701189845.964","-2149","1925","-781","-2028","2120","-596",
"1701189846.045","691","2904","125","570",,,
"1701189846.046",,,,,"2942","58",
"1701189846.126","116","1142","-82","133","1227","-52",
"1701189846.206","-95",,,,,,
"1701189846.207",,"1095","454","-82","1140","421",
"1701189846.287","6","1964",,,,,
"1701189846.288",,,"614","15","1919","573",
"1701189846.368","835",,,,,,
"1701189846.369",,"2637","846","791","2586","836",
"1701189846.45","-1228","4097","-85","-1083","4004","13",
"1701189846.53","-363",,,,,,
"1701189846.531",,"2602","362","-327","2666","347",
"1701189846.612","316","1008","61","301","1074","76",
"1701189846.691","-732","-113",,,,,
"1701189846.692",,,"-574","-696","-80","-556",
"1701189846.773","2192",,,,,,
"1701189846.774",,"3508","2416","1940","3245","2157",
"1701189846.854","-955",,,,,,
"1701189846.855",,"4545","881","-536","4143","791",
"1701189846.934","-1449","2529","-568","-1407","2530","-486",
"1701189847.014","430",,,,,,
"1701189847.015",,"2167","240","370","2204","181",
"1701189847.094","-27","1517","151","-2","1506","147",
"1701189847.175","-5","1248",,,,,
"1701189847.176",,,"223","-10","1245","228",
"1701189847.255","540","2252","426","501","2171","398",
"1701189847.35","418",,,,,,
"1701189847.351",,"2633","974","433","2658","1022",
"1701189847.417","-1060","3953","-581","-985","3949","-430",
"1701189847.498","537",,,,,,
"1701189847.499",,"2186","364","407","2254","355",
"1701189847.578","-540",,,,,,
"1701189847.579",,"350","-411","-459","448","-366",
"1701189847.657","-435",,,,,,
"1701189847.658",,"-145","-336","-454","-136","-319",
"1701189847.739","2352","3583","1876","2167","3309","1815",
"1701189847.818","-1441",,,,,,
"1701189847.819",,"2008","450","-1328","2372","396",
"1701189847.899","80","3426","-276","-96","3313","-310",
"1701189847.979","-155",,,,,,
"1701189847.98",,"1751","106","-93","1830","91",
"1701189848.06","-9",,,,,,
"1701189848.061",,"1480","503","-27","1473","474",
"1701189848.141","-52","1147","37","-57",,,
"1701189848.142",,,,,"1136","76",
"1701189848.222","1069",,,,,,
"1701189848.223",,"2043","795","974","2057","775",
"1701189848.302","-558","4183","742","-442","4016","729",
"1701189848.398","-739","3582","756","-827",,,
"1701189848.399",,,,,"3601","538",
"1701189848.463","383",,,,,,
"1701189848.464",,"1702","128","320","1745","151",
"1701189848.543","-488","22","-402","-441","92","-374",
"1701189848.623","102",,,,,,
"1701189848.624",,"317","457","53","311","452",
"1701189848.705","1428","2731","681","1372","2831","791",
"1701189848.786","-1573","2185","65","-1427","2460","66",
"1701189848.865","614","2890","-130","452","2799","-161",
"1701189848.947","-91","1419","118","-43","1498","116",
"1701189849.025","4","1108","444","-12","1135","412",
"1701189849.106","82","1586","516","76","1568","509",
"1701189849.187","1299","2124","502","1222","2141",,
"1701189849.188",,,,,,"491",
"1701189849.268","-1381","4604","-439","-1239","4491","-332",
"1701189849.349","-356","2868","729","-378","2932","642",
"1701189849.442","126","1185","-49","143","1279","-11",
"1701189849.51","-406","-127","-429","-388","-94",,
"1701189849.511",,,,,,"-417",
"1701189849.59","566",,,,,,
"1701189849.591",,"1244","1906","540","1216","1692",
"1701189849.67","545","6431","779","549","5467","820",
"1701189849.75","-1048",,,,,,
"1701189849.751",,"3500","-641","-1131","3288","-583",
"1701189849.832","702","2451","51","643","2509","25",
"1701189849.912","396",,,,,,
"1701189849.913",,"1319","-66","371","1361","-42",
"1701189849.993","-279",,,,,,
"1701189849.994",,"1104","602","-235","1135","549",
"1701189850.075","507","2101","567","476","2002","530",
"1701189850.154","84",,,,,,
"1701189850.155",,"3490","878","115","3393","854",
"1701189850.235","-1418","3691","-197","-1365",,,
"1701189850.236",,,,,"3742","-118",
"1701189850.317","24","2105","284","-65","2178","306",
"1701189850.396","-16",,,,,,
"1701189850.397",,"299","-223","2","388","-194",
"1701189850.493","252",,,,,,
"1701189850.494",,"-16","-118","209","-8","-94",
"1701189850.557","1679","2596","1720","1552","2424","1618",
"1701189850.638","-1660","3369","493","-1670","3516",,
"1701189850.639",,,,,,"440",
"1701189850.719","365","3532","-347","170","3406","-362",
"1701189850.8","298","1888","361","348","1952","341",
"1701189850.879","325","1181","204","297","1196","219",
"1701189850.961","116","1066","168","109","1065","177",
"1701189851.042","519","2188","784","495",,,
"1701189851.043",,,,,"2120","746",
"1701189851.121","58","3584","944","140","3474",,
"1701189851.122",,,,,,"890",
"1701189851.202","-925","3695","736","-976","3757","554",
"1701189851.283","712","1931","416","603","1964","406",
"1701189851.362","-363","222","-632","-293","295","-581",
"1701189851.443","-159","154","59","-167",,,
"1701189851.444",,,,,"150","67",
"1701189851.53","1465","2447","1051","1366","2476","1178",
"1701189851.605","-2290","2146","-170","-1976","2542",,
"1701189851.606",,,,,,"-73",
"1701189851.686","449","3181","-99","303","3183","-146",
"1701189851.767","286","1534","209","293",,,
"1701189851.768",,,,,"1618","199",
"1701189851.846","51","1036","281","66","1052","265",
"1701189851.927","249","1808","334","219","1744","345",
"1701189852.008","967","1892","742","904","1934","746",
"1701189852.089","-915","4776","-243","-852","4595","-161",
"1701189852.17","-281","2719","478","-341","2813",,
"1701189852.171",,,,,,"472",
"1701189852.251","158","1060","-156","168","1140","-126",
"1701189852.33","-495","-373","-634","-481","-318","-620",
"1701189852.413","2199","3632","2114","1937","3287","1997",
"1701189852.493","-520",,,,,,
"1701189852.494",,"4044","618","-392","3746","660",
"1701189852.576","-604","3156","-481","-668","3070","-439",
"1701189852.655","23","2246","134","8","2268","102",
"1701189852.736","260","1341","-176","219","1367","-139",
"1701189852.815","20","1536","286","23",,,
"1701189852.816",,,,,"1502","282",
"1701189852.896","422","2024","244","404","1977","252",
"1701189852.977","128","3110","696","127",,,
"1701189852.978",,,,,"3050","699",
"1701189853.058","-1073","3410","-343","-1035","3438","-231",
"1701189853.139","51","2278","271","-23","2347","277",
"1701189853.22","65","910","-149","79","979","-130",
"1701189853.3","-494","-40","-477","-478",,,
"1701189853.301",,,,,"-11","-463",
"1701189853.381","2155","3654","2131","1904","3290","2009",
"1701189853.462","-1518","1379","131","-1259","1883","92",
"1701189853.543","294","3245","-165","128",,,
"1701189853.544",,,,,"3210","-218",
"1701189853.623","-154","1737","-102","-128","1796","-99",
"1701189853.704","-4","1415","116","10","1415","122",
"1701189853.785","275","1536","63","259","1532","117",
"1701189853.866","609","2066","394","571","2057",,
"1701189853.867",,,,,,"413",
"1701189853.945","-76","3385","783","12","3280","707",
"1701189854.026","-848","3799","349","-858","3770","239",
"1701189854.107","218","1857","180","142","1926","175",
"1701189854.186","-243","305","-249","-213","370","-235",
"1701189854.267","69","424","106","35","407","120",
"1701189854.348","1526","2085","1140","1457","2126","1195",
"1701189854.427","-1475","2722","479","-1298","3017","402",
"1701189854.506","62","3209","-430","-47","3121","-430",
"1701189854.589","297","1580","-132","339","1666","-115",
"1701189854.67","-204","1127","462","-193","1137","444",
"1701189854.751","155","1555","380","131",,,
"1701189854.752",,,,,"1547","387",
"1701189854.832","1167","1982","696","1070","2004","685",
"1701189854.911","-579","4480","84",,,,
"1701189854.912",,,,"-462","4301","99",
"1701189854.992","-1222","3214","330","-1160","3273",,
"1701189854.993",,,,,,"253",
"1701189855.071","343","1571","224","264","1628","214",
"1701189855.152","-361","-266","-436","-325",,,
"1701189855.153",,,,,"-184","-407",
"1701189855.233","655","1351","1614","676",,,
"1701189855.234",,,,,"1290","1396",
"1701189855.314","121","1341","105","317","1648","219",
"1701189855.394","-1593","2497","-15","-1371","2753","55",
"1701189855.475","110","2775",,,,,
"1701189855.476",,,"-120","13","2749","-150",
"1701189855.556","552",,,,,,
"1701189855.557",,"1518","30","521","1577","59",
"1701189855.635","-253","986","588","-205","1028",,
"1701189855.636",,,,,,"543",
"1701189855.716","265","1984","634","243","1919","603",
"1701189855.797","967","2169","831","932",,,
"1701189855.798",,,,,"2179","823",
"1701189855.876","-1289","4742","-437","-1172","4633","-297",
"1701189855.957","35","2414","401","-64",,,
"1701189855.958",,,,,"2516","402",
"1701189856.038","26","513","-208","78",,,
"1701189856.039",,,,,"626","-178",
"1701189856.119","-341","-295","-609","-349","-283","-587",
"1701189856.2","2335","4149","2081","2084","3776","1948",
"1701189856.279","-2398","449","-40","-1859",,,
"1701189856.28",,,,,"1071","-122",
"1701189856.36","583","3418","154","390","3403","84",
"1701189856.441","158","1380","-369","196","1448",,
"1701189856.442",,,,,,"-339",
"1701189856.522","91","1433","688","82","1416","604",
"1701189856.603","-104","1490","162","-88","1498","182",
"1701189856.684","818","2374","275","745","2345","280",
"1701189856.765","221","3411","784","232","3365","786",
"1701189856.845","-695","3519","239","-689","3487","266",
"1701189856.926","-25","1932","-87","-60","2006","-35",
"1701189857.007","37","431","-147","61","493","-140",
"1701189857.087","55","174","-4","41","174",,
"1701189857.088",,,,,,"14",
"1701189857.168","2044","2743","1678","1944","2649","1618",
"1701189857.249","-1186","2237","426","-1074","2507","410",
"1701189857.33","387","2726","-327","282","2705","-314",
"1701189857.411","5","1500","37","67","1567","22",
"1701189857.492","37","1292","364","69","1321","350",
"1701189857.572","229",,,,,,
"1701189857.573",,"1669","-2","243","1646","45",
"1701189857.654","1076","2771","554","1012","2721",,
"1701189857.655",,,,,,"546",
"1701189857.735","-842","3400",,,,,
"1701189857.736",,,"834","-668","3415","740",
"1701189857.814","-633","3345","688","-706","3315","479",
"1701189857.895","771","1688","33","642","1749",,
"1701189857.896",,,,,,"48",
"1701189857.975","-333","49","-311","-274",,,
"1701189857.976",,,,,"109","-302",
"1701189858.057","365","642","739","321","629","713",
"1701189858.136","967","2360","1155","1065","2549","1246",
"1701189858.217","-1517","2143","22","-1365","2388","51",
"1701189858.31","224","2666","118","137","2646","90",
"1701189858.379","769","1579","-864","713","1607","-736",
"1701189858.46","-247","1291","477",,,,
"1701189858.461",,,,"-246","1293","453",
"1701189858.541","190","1829","386","185","1800",,
"1701189858.542",,,,,,"368",
"1701189858.62","984","2627","482","1003","2608","435",
"1701189858.701","-759","3469","465","-621","3459","412",
"1701189858.782","-785","3004","251","-792","3022","205",
"1701189858.863","646","1526","81","541","1577","84",
"1701189858.944","-133","322","-271","-73","383","-248",
"1701189859.025","765","715","813","710","722","765",
"1701189859.106","711","4835","1161","878","4821","1172",
"1701189859.186","-1834","2355","-533",,,,
"1701189859.187",,,,"-1745","2377","-344",
"1701189859.267","1299","2415","-321",,,,
"1701189859.268",,,,"1145","2466","-312",
"1701189859.367","-32","1340","-80","1","1343",,
"1701189859.368",,,,,,"-116",
"1701189859.429","268","1453","293","264","1420","242",
"1701189859.51","442","2143","264","451","2108","230",
"1701189859.591","1259","2617",,,,,
"1701189859.592",,,"620","1215","2612","606",
"1701189859.671","-695","4370","-319","-572","4207","-189",
"1701189859.751","117","2601","6","81","2732","28",
"1701189859.832","415","902","-106","399","965",,
"1701189859.833",,,,,,"-109",
"1701189859.911","-420","-325","-591","-409","-280",,
"1701189859.912",,,,,,"-575",
"1701189859.992","3138","2611","1149","2862","2389","1113",
"1701189860.071","-1925","1403","848","-1569","1844","774",
"1701189860.152","1887","3951","10","1458","3786","-46",
"1701189860.233","-122","1300","59","-2","1388","41",
"1701189860.314","437","1312","36","494","1357","20",
"1701189860.409","-25",,,,,,
"1701189860.41",,"1319","-32","-11","1323","-23",
"1701189860.477","560","2204","-14","502",,,
"1701189860.478",,,,,"2167","12",
"1701189860.558","860","2795","303","812","2770",,
"1701189860.559",,,,,,"317",
"1701189860.639","-917",,,,,,
"1701189860.64",,"3614","-223","-863","3598","-97",
"1701189860.719","-338","2147","-8","-349","2241","3",
"1701189860.8","606","1101","65","573","1136","45",
"1701189860.881","-148","182","-418","-124","211",,
"1701189860.882",,,,,,"-383",
"1701189860.962","2613","2859","1595",,,,
"1701189860.963",,,,"2394","2613","1484",
"1701189861.043","-407","3934","949","-245","3683","864",
"1701189861.124","15","3019","-288","-59",,,
"1701189861.125",,,,,"2916","-310",
"1701189861.204","-60","1826","-78","-4","1882","-84",
"1701189861.286","374","1438","-360","326","1446","-326",
"1701189861.365","269","1568","19","256","1547",,
"1701189861.366",,,,,,"63",
"1701189861.455","580","2494","75","535","2434",,
"1701189861.456",,,,,,"85",
"1701189861.526","750","2948","868","729","2935","812",
"1701189861.607","-499","3597","-782","-453","3555","-502",
"1701189861.688","-180","2089",,,,,
"1701189861.689",,,"-52","-162","2184","-3",
"1701189861.769","374","704","-93","363","752",,
"1701189861.77",,,,,,"-106",
"1701189861.849","-470","-198","-240","-466",,,
"1701189861.85",,,,,"-146","-213",
"1701189861.932","2620","2418","1685","2497","2479","1694",
"1701189862.013","487","3318","618","278","3244","725",
"1701189862.092","-321","2160","-202",,,,
"1701189862.093",,,,"-303","2190","-181",
"1701189862.173","543","1541","-233","527","1573","-203",
"1701189862.252","-2","1401","215","25","1392","194",
"1701189862.332","-63","1742","1","-63","1728",,
"1701189862.333",,,,,,"18",
"1701189862.413","802","2621","244",,,,
"1701189862.414",,,,"798","2596","197",
"1701189862.497","-902","3116","551",,,,
"1701189862.498",,,,"-784","3145","503",
"1701189862.574","-759","3144","194","-754","3142","167",
"1701189862.654","520","1172","-36","511","1264","-21",
"1701189862.735","-257","158","-41","-204","190","-39",
"1701189862.816","1032","1014","635","981","987","620",
"1701189862.895","1542","1649","723","1652","1863","763",
"1701189862.976","326","2850","594","181","2896","559",
"1701189863.057","121","1903","-249","135",,,
"1701189863.058",,,,,"1929","-246",
"1701189863.138","266","1441","77","254","1460","67",
"1701189863.219","185","1439","242","166","1429","203",
"1701189863.299","184","2085","-156","180","2044","-159",
"1701189863.381","1111","3199","434","1068","3126","411",
"1701189863.46","-776","3517","-85",,,,
"1701189863.461",,,,"-630","3490","-28",
"1701189863.54","-357","2679","138","-368",,,
"1701189863.541",,,,,"2735","148",
"1701189863.621","690",,,,,,
"1701189863.622",,"829","-118","612","900","-118",
"1701189863.702","-564","-219",,,,,
"1701189863.703",,,"-642","-513","-190","-612",
"1701189863.783","2303","3448","2951","2107",,,
"1701189863.784",,,,,"3179","2539",
"1701189863.862","-253","3797","465","-11","4028","738",
"1701189863.943","-1821","2408",,,,,
"1701189863.944",,,"-520","-1655","2476","-420",
"1701189864.024","821","2207","-294","689",,,
"1701189864.025",,,,,"2198","-293",
"1701189864.105","351",,,,,,
"1701189864.106",,"1332","95","381","1357","95",
"1701189864.186","-204","1728","48","-182","1708","82",
"1701189864.266","1138",,,,,,
"1701189864.267",,"2779","645","1137","2720","546",
"1701189864.347","-211","3946","499","-126",,,
"1701189864.348",,,,,"3897","434",
"1701189864.428","-1301","3136","-20","-1268","3190","-13",
"1701189864.509","923","1282","-85","831","1330","-90",
"1701189864.589","-670",,,,,,
"1701189864.59",,"-343","-557","-584","-296","-538",
"1701189864.671","2081","2933","2473","1890","2637","2176",
"1701189864.75","50","4335","1446",,,,
"1701189864.751",,,,"217","3952","1436",
"1701189864.831","-560","3131","-634","-581","2943",,
"1701189864.832",,,,,,"-611",
"1701189864.912","814","1494","213","831",,,
"1701189864.913",,,,,"1617","180",
"1701189864.993","238","1479",,,,,
"1701189864.994",,,"-76","203","1395","-84",
"1701189865.089","-269","1528","-147","-251","1531",,
"1701189865.09",,,,,,"-99",
"1701189865.155","874","2801","86","760","2739","126",
"1701189865.233","705","2791","476","698","2834",,
"1701189865.234",,,,,,"487",
"1701189865.315","-847","3624","-332","-760","3560",,
"1701189865.316",,,,,,"-155",
"1701189865.395","-291","2034","20","-320","2157",,
"1701189865.396",,,,,,"47",
"1701189865.476","245","377","-102",,,,
"1701189865.477",,,,"251","456","-106",
"1701189865.556","197","-105","26","180",,,
"1701189865.557",,,,,"-74","32",
"1701189865.637","2510","2658","1589","2406","2606","1526",
"1701189865.717","-1327","1816","344","-1205",,,
"1701189865.718",,,,,"2108","358",
"1701189865.798","1252",,,,,,
"1701189865.799",,"2689","-169","1051","2640","-174",
"1701189865.878","255","1296","-2","288",,,
"1701189865.879",,,,,"1317","-2",
"1701189865.959","-384","1481","117","-309","1492",,
"1701189865.96",,,,,,"116",
"1701189866.04","24",,,,,,
"1701189866.041",,"2287","-2","15","2225","-11",
"1701189866.131","1231","2586","515","1193","2572","498",
"1701189866.202","-538","3420","-129","-481",,,
"1701189866.203",,,,,"3414","-74",
"1701189866.283","-679","2923","139","-665","2992",,
"1701189866.284",,,,,,"150",
"1701189866.363","515",,,,,,
"1701189866.364",,"735","-32","471","824","-29",
"1701189866.444","-355","-125","-424","-317",,,
"1701189866.445",,,,,"-110","-405",
"1701189866.525","3382","3162",,,,,
"1701189866.526",,,"1534","3076","2854","1447",
"1701189866.606","-598","5006","1252","-265",,,
"1701189866.607",,,,,"4387","976",
"1701189866.686","60","2486","-184","16",,,
"1701189866.687",,,,,"2503","-136",
"1701189866.767","665",,,,,,
"1701189866.768",,"1477","-253","657","1550","-241",
"1701189866.848","-473","1346","13",,,,
"1701189866.849",,,,"-419","1351","12",
"1701189866.929","255",,,,,,
"1701189866.93",,"1552","-98","238","1538","-46",
"1701189867.01","756","2586","718","692","2559",,
"1701189867.011",,,,,,"649",
"1701189867.091","401","3538","598","418",,,
"1701189867.092",,,,,"3484","539",
"1701189867.177","-1518",,,,,,
"1701189867.178",,"3796","274","-1423","3772","153",
"1701189867.252","338","1559","-61","268","1640","-42",
"1701189867.333","-857","-235","-189","-773","-169","-193",
"1701189867.414","2182","1629","1291","1992","1492","1082",
"1701189867.493","-332","4219",,,,,
"1701189867.494",,,"1250","-108","4138","1338",
"1701189867.574","-1162","2687","-771","-1079","2722","-618",
"1701189867.654","99","1680","-140","132","1776",,
"1701189867.655",,,,,,"-138",
"1701189867.735","337","1373","-178","318","1356",,
"1701189867.736",,,,,,"-176",
"1701189867.816","-177","1696","-153","-154","1649","-111",
"1701189867.897","1014",,,,,,
"1701189867.898",,"2526","118","848","2490","101",
"1701189867.978","616","3783","698",,,,
"1701189867.979",,,,"624","3704","687",
"1701189868.057","-1313","4008","-337","-1224",,,
"1701189868.058",,,,,"3957","-150",
"1701189868.138","-101","1959","58","-157",,,
"1701189868.139",,,,,"2040","88",
"1701189868.219","224","364","-340","221",,,
"1701189868.22",,,,,"413","-331",
"1701189868.301","-57","-134","366","-52","-86","345",
"1701189868.379","2348","1526","1348",,,,
"1701189868.38",,,,"2230","1525","1355",
"1701189868.46","-13","3142","798","-248",,,
"1701189868.461",,,,,"3211","902",
"1701189868.542","375","2625","-810","255","2557","-710",
"1701189868.622","735",,,,,,
"1701189868.623",,"1297","-18","824","1349","0",
"1701189868.702","-138","1462",,,,,
"1701189868.703",,,"-280","-127","1451","-229",
"1701189868.783","-383","2419","-42",,,,
"1701189868.784",,,,"-348","2344","-36",
"1701189868.864","646","3219","508","620",,,
"1701189868.865",,,,,"3184","519",
"1701189868.943","-416",,,,,,
"1701189868.944",,"3543","115","-323","3555","87",
"1701189869.024","-644","2690","208","-671",,,
"1701189869.025",,,,,"2789","210",
"1701189869.105","510",,,,,,
"1701189869.106",,"684","-319","410","757","-299",
"1701189869.186","-462","-233","-539","-419",,,
"1701189869.187",,,,,"-191","-506",
"1701189869.267","2655","3070","1852","2421","2838",,
"1701189869.268",,,,,,"1757",
"1701189869.348","65","3390","1035","102",,,
"1701189869.349",,,,,"3276","963",
"1701189869.43","-240","2438","-638","-276","2402","-599",
"1701189869.51","84","1123","217","203","1257","228",
"1701189869.592","-366","1384","125","-268","1406","130",
"1701189869.671","-397","1668","-334","-360",,,
"1701189869.672",,,,,"1671","-308",
"1701189869.752","713","3024","670",,,,
"1701189869.753",,,,"697","2957","591",
"1701189869.833","387","3371","432","390","3322","449",
"1701189869.914","-776","3679","473","-781","3645","331",
"1701189869.995","-6","1455","-200","-73","1549",,
"1701189869.996",,,,,,"-163",
"1701189870.076","-299","116","-305","-239","178","-296",
"1701189870.156","1545","1351",,,,,
"1701189870.157",,,"1529","1434","1298","1365",
"1701189870.236","-922","2483","1235","-656",,,
"1701189870.237",,,,,"2683","1259",
"1701189870.316","-616","2193","-95","-499",,,
"1701189870.317",,,,,"2333","5",
"1701189870.397","345","1877","-113",,,,
"1701189870.398",,,,"273","1871","-119",
"1701189870.478","854","1539","-362","701","1497",,
"1701189870.479",,,,,,"-266",
"1701189870.559","-285",,,,,,
"1701189870.56",,"1477","-185","-273","1484","-137",
"1701189870.639","1085","2666",,,,,
"1701189870.64",,,"26","937","2634","53",
"1701189870.721","801","3735","533",,,,
"1701189870.722",,,,"781","3668","552",
"1701189870.801","-1093","3619",,,,,
"1701189870.802",,,"-465","-1009","3587","-306",
"1701189870.882","-43","2056","36",,,,
"1701189870.883",,,,"-142","2090","34",
"1701189870.961","227","349","-268","231","431",,
"1701189870.962",,,,,,"-249",
"1701189871.043","-128","39","235","-124","60","223",
"1701189871.123","1857","1996","1145",,,,
"1701189871.124",,,,"1738","2116","1256",
"1701189871.202","-1787","1812","226",,,,
"1701189871.203",,,,"-1527","2096","321",
"1701189871.283","497","2863","-471",,,,
"1701189871.284",,,,"349","2838","-439",
"1701189871.364","1177","1232","-52",,,,
"1701189871.365",,,,"1125","1317","-23",
"1701189871.444","-140","1153","299",,,,
"1701189871.445",,,,"-77","1166","262",
"1701189871.525","-609","2154",,,,,
"1701189871.526",,,"-52","-568","2103","-43",
"1701189871.606","1203","3007","1713",,,,
"1701189871.607",,,,"1084","2945","1447",
"1701189871.685","-484","3934","339",,,,
"1701189871.686",,,,"-392","3893","359",
"1701189871.766","-972","3038","297","-962","3066","198",
"1701189871.847","651","990","-159","593","1051",,
"1701189871.848",,,,,,"-153",
"1701189871.928","-738",,,,,,
"1701189871.929",,"-330","-616","-674","-283","-579",
"1701189872.009","2634","2640","1924","2379","2392","1812",
"1701189872.088","-285","4407","1304",,,,
"1701189872.089",,,,"22","3982","1094",
"1701189872.169","-668","2383",,,,,
"1701189872.17",,,"-240","-651","2391","-199",
"1701189872.25","468","1697","405",,,,
"1701189872.251",,,,"464","1754","331",
"1701189872.329","47","1365",,,,,
"1701189872.33",,,"220","117","1343","199",
"1701189872.41","-268","1630","47","-292",,,
"1701189872.411",,,,,"1604","69",
"1701189872.491","1062",,,,,,
"1701189872.492",,"2761","376","893","2724","421",
"1701189872.572","251","3583","778",,,,
"1701189872.573",,,,"294","3508","791",
"1701189872.653","-1095","3266",,,,,
"1701189872.654",,,"-89","-1049","3302","-2",
"1701189872.734","359","1689","-42","253","1779",,
"1701189872.735",,,,,,"-12",
"1701189872.814","-184",,,,,,
"1701189872.815",,"83","-185","-126","172","-175",
"1701189872.895","340","1088","874",,,,
"1701189872.896",,,,"327","1056","850",
"1701189872.976","649","2386",,,,,
"1701189872.977",,,"1089","752","2626","1147",
"1701189873.055","-1388",,,,,,
"1701189873.056",,"1986","-61","-1225","2147","62",
"1701189873.136","474","2694",,,,,
"1701189873.137",,,"24","353","2646","16",
"1701189873.216","936","1235","-342","855","1292","-251",
"1701189873.296","-320","1254","373",,,,
"1701189873.297",,,,"-265","1246","327",
"1701189873.377","-382","2377","147",,,,
"1701189873.378",,,,"-341","2303","141",
"1701189873.464","824","3130","1168",,,,
"1701189873.465",,,,"788","3107","1074",
"1701189873.539","-764","3689","123","-683","3687",,
"1701189873.54",,,,,,"150",
"1701189873.62","-847","2485","341","-851",,,
"1701189873.621",,,,,"2532","263",
"1701189873.702","692","968","38","636","1012","19",
"1701189873.782","-566","129","-465","-519",,,
"1701189873.783",,,,,"152","-420",
"1701189873.863","2145","2287","1963","1959","2122",,
"1701189873.864",,,,,,"1905",
"1701189873.944","248","3483","870","141","3325",,
"1701189873.945",,,,,,"902",
"1701189874.023","-516","2504","-202","-507",,,
"1701189874.024",,,,,"2493","-169",
"1701189874.104","371","1662","390",,,,
"1701189874.105",,,,"378","1735","318",
"1701189874.183","-368","1225","235",,,,
"1701189874.184",,,,"-260","1223","211",
"1701189874.264","-330","1686","69","-349","1652",,
"1701189874.265",,,,,,"86",
"1701189874.345","1284","2928","946","1111","2901","916",
"1701189874.426","300","3699","747","319",,,
"1701189874.427",,,,,"3652","748",
"1701189874.507","-1197","2894","120","-1166",,,
"1701189874.508",,,,,"2979","117",
"1701189874.588","686","1724","51",,,,
"1701189874.589",,,,"585","1749","59",
"1701189874.668","-608","-104","-256","-529","-26","-239",
"1701189874.75","1448","1988","1778","1324","1835","1568",
"1701189874.83","-390","3996","1247",,,,
"1701189874.831",,,,"-164","3847","1363",
"1701189874.911","-1359","2324","-233","-1259",,,
"1701189874.912",,,,,"2341","-101",
"1701189874.992","531","2204","253","453",,,
"1701189874.993",,,,,"2240","201",
"1701189875.072","486",,,,,,
"1701189875.073",,"1270","-304","446","1298","-230",
"1701189875.152","-29","1442","44","-80",,,
"1701189875.153",,,,,"1441","74",
"1701189875.233","146",,,,,,
"1701189875.234",,"2408","55","135","2361","42",
"1701189875.313","741","3491",,,,,
"1701189875.314",,,"560","734","3451","629",
"1701189875.393","-1165","3851","-271","-1098",,,
"1701189875.394",,,,,"3794","-174",
"1701189875.474","-613",,,,,,
"1701189875.475",,"1990","-83","-611","2091","-37",
"1701189875.558","532","553",,,,,
"1701189875.559",,,"35","517","614","13",
"1701189875.633","-516","61","-8",,,,
"1701189875.634",,,,"-477","76","9",
"1701189875.715","2100","2192","1633",,,,
"1701189875.716",,,,"1984","2068","1571",
"1701189875.795","-331",,,,,,
"1701189875.796",,"2384","1054","-347","2532","1045",
"1701189875.874","-265","2801","-337","-362","2744","-302",
"1701189875.956","454","1569","288","455","1642","237",
"1701189876.036","-404","1222","328","-308",,,
"1701189876.037",,,,,"1230","261",
"1701189876.117","-164","1777","265","-162",,,
"1701189876.118",,,,,"1756","255",
"1701189876.198","962","3008","1170",,,,
"1701189876.199",,,,"861","2970","1080",
"1701189876.28","247","3328","793","268","3304","776",
"1701189876.361","-1118","3029","-116","-1069","3090",,
"1701189876.362",,,,,,"-63",
"1701189876.441","561",,,,,,
"1701189876.442",,"1935","169","504","1962","155",
"1701189876.523","-496","-16","-202","-423","70","-195",
"1701189876.607","1123","1375","1368","1035","1309","1249",
"1701189876.684","-55",,,,,,
"1701189876.685",,"3816","1340","152","3744","1380",
"1701189876.764","-1092",,,,,,
"1701189876.765",,"2640","-125","-1003","2598","-22",
"1701189876.846","334","2058","340","279","2124","302",
"1701189876.926","726",,,,,,
"1701189876.927",,"1344","-408","608","1359","-304",
"1701189877.007","-202","1383","225",,,,
"1701189877.008",,,,"-205","1373","217",
